max_change,min_change,start,end,amount,turn,change,up_count,down_count,name,industry,class
0.59,-0.63,7.8,7.81,248410.6075425791,0.8196333333333333,-1.0,212,199,葛洲坝,建筑工程,3
1.13,-1.17,13.62,12.4,120170.26085158152,4.782382238442822,-1.03,211,200,亚联发展,软件服务,3
0.89,-1.22,16.0,16.01,178595.95839416058,1.2443917274939174,-1.05,211,200,方大特钢,特种钢,3
1.34,-1.55,15.0,15.55,119172.8100243309,2.7118420924574207,-1.06,199,212,美利云,造纸,3
0.29,-0.28,4.39,4.34,124406.65060827252,0.6197863746958637,-1.08,221,190,马钢股份,普钢,3
0.19,-0.27,3.12,3.08,135133.5124087591,1.7192155717761557,-1.08,224,187,新潮能源,石油开采,3
1.2,-1.32,13.55,13.29,156905.78345498786,1.1071403892944038,-1.1,206,205,爱建集团,多元金融,3
0.48,-0.5,5.66,5.71,136134.46277372265,0.6927649635036496,-1.13,213,198,驰宏锌锗,铅锌,3
0.25,-0.37,4.68,4.69,227987.46390243905,0.542938780487805,-1.16,216,194,中国铝业,铝,3
0.92,-1.21,16.08,16.05,136259.35596107054,1.0931649635036498,-1.17,213,198,华润双鹤,化学制药,3
0.46,-0.43,5.2,5.05,161234.4631707317,3.7669046341463424,-1.17,203,207,*ST晨鑫,互联网,3
0.63,-0.6900000000000001,6.57,6.9,118912.33037249286,5.318342693409742,-1.17,170,179,*ST盈方,元器件,3
1.35,-1.09,14.84,14.84,137284.8489408867,3.3247866995073903,-1.18,193,213,慈文传媒,影视音像,3
0.72,-0.86,8.2,8.65,119695.12700729928,2.3182282238442817,-1.2,210,201,苏农银行,银行,3
1.23,-1.31,14.19,14.49,161395.58223844285,2.656849391727494,-1.21,223,188,振芯科技,通信设备,3
0.5700000000000001,-0.65,6.4,6.63,161639.21078536587,4.513545853658536,-1.22,213,197,*ST新海,通信设备,3
1.24,-1.17,14.14,14.01,135457.97420924573,0.6627323600973237,-1.27,212,199,中铁工业,运输设备,3
1.66,-1.6800000000000002,21.48,21.68,211088.55348258707,1.2432450248756222,-1.3,192,210,泰禾集团,区域地产,3
0.48,-0.55,5.4,5.52,138381.68807785885,1.5325172749391731,-1.31,213,198,白银有色,铜,3
1.37,-1.54,16.24,16.49,182337.01151960786,1.5930953431372548,-1.32,206,202,南京新百,百货,3
0.43,-0.55,5.28,5.48,136231.07097560973,5.42804,-1.33,205,205,*ST荣华,黄金,3
0.67,-0.81,9.18,9.31,187196.00437956204,2.6554413625304143,-1.34,203,208,金科文化,互联网,3
0.63,-0.53,7.18,7.26,199908.46642335766,1.2066895377128952,-1.34,210,201,新钢股份,普钢,3
0.53,-0.41,8.72,8.75,180641.7888077859,0.18340802919708027,-1.35,208,203,华夏银行,银行,3
0.73,-0.91,10.19,10.24,168294.2104622871,0.8175097323600973,-1.37,210,201,东阳光,化学制药,3
1.47,-1.66,16.64,16.56,155955.10384428225,6.0265440389294405,-1.4,196,215,深大通,广告包装,3
2.18,-1.76,25.82,25.38,141238.71119592874,0.9279699745547072,-1.41,196,197,巨人网络,互联网,3
0.4,-0.45,5.01,4.97,125096.15343137251,1.2310546568627452,-1.43,208,200,神州高铁,运输设备,3
14.27,-4.35,68.3,62.16,121067.8991525424,4.774291186440678,-1.43,148,147,三美股份,化工原料,3
1.24,-0.96,14.87,14.83,148787.62895377132,0.2150338199513382,-1.43,207,204,广汽集团,汽车整车,3
1.92,-2.26,28.3,27.57,117384.79343065695,1.7998347931873475,-1.45,202,209,日海智能,通信设备,3
3.12,-3.23,32.88,34.31,148320.36456692914,5.395683727034121,-1.46,187,194,易尚展示,家居用品,3
0.46,-0.46,5.44,5.49,121141.11411192214,2.009303163017032,-1.46,209,202,八一钢铁,普钢,3
1.25,-1.55,16.5,16.59,234371.0318734793,1.690547201946472,-1.48,198,213,杉杉股份,综合类,3
2.37,-2.06,26.08,26.08,118120.6907785888,0.6721406326034062,-1.5,207,204,外高桥,园区开发,3
3.33,-3.29,38.91,39.85,143696.0763990268,6.641285888077857,-1.52,221,190,润建股份,通信设备,3
0.51,-0.62,7.37,7.43,143902.00340632602,0.7562058394160585,-1.53,208,203,西山煤电,煤炭开采,3
1.3,-1.11,15.0,14.25,149412.58564476887,1.3094126520681264,-1.54,200,211,德展健康,化学制药,3
0.35000000000000003,-0.34,4.2,4.19,195087.02014634144,3.060745853658537,-1.57,202,208,*ST胜利,元器件,3
0.48,-0.66,6.2,5.96,175318.85728900257,0.8130982097186701,-1.58,212,179,海南橡胶,橡胶,3
0.45,-0.9,8.96,9.0,140030.3483790524,1.0203665835411473,-1.59,212,189,亿利洁能,化工原料,3
1.81,-1.99,19.8,20.31,149906.85961070564,1.2417158150851582,-1.6,220,191,四川双马,水泥,3
0.31,-0.32,3.54,3.6,127738.47141463414,3.581718780487805,-1.62,209,201,*ST中珠,区域地产,3
0.65,-0.72,8.11,8.16,239430.67907542575,3.015335523114356,-1.64,206,205,长园集团,电气设备,3
0.77,-0.9,10.95,10.95,125433.48150851586,1.1794990267639902,-1.64,204,207,华策影视,影视音像,3
0.96,-1.13,12.36,12.42,201061.57299270073,0.6717545012165451,-1.64,209,202,兖州煤业,煤炭开采,3
1.54,-1.59,16.5,16.9,146294.96788321168,1.496093187347932,-1.65,209,202,骆驼股份,电气设备,3
0.8300000000000001,-0.8,9.66,9.09,162956.2535609756,5.897283170731707,-1.67,210,200,联创股份,互联网,3
0.44,-0.41,6.16,6.18,159799.90340632602,0.3081720194647202,-1.7,194,217,中国电建,建筑工程,3
1.14,-1.09,13.06,13.09,180075.398053528,1.0831345498783456,-1.71,208,203,锡业股份,小金属,3
0.43,-0.42,6.5,6.47,145390.42433090025,0.17257956204379565,-1.72,206,205,中国核电,新型电力,3
2.87,-3.04,34.6,32.2,216073.56618004863,2.6028849148418494,-1.81,203,208,诚志股份,化工原料,3
1.17,-1.15,12.16,12.82,174305.61654501222,4.415725790754258,-1.82,207,204,长沙银行,银行,3
0.64,-0.68,7.4,7.02,190388.50467836254,2.8026736842105264,-1.84,171,171,中国外运,仓储物流,3
0.43,-0.5,5.4,5.33,245498.40423728808,0.9213957627118644,-1.86,177,177,中天金融,多元金融,3
0.47,-1.0,5.06,5.13,226218.4486532951,3.354511747851003,-1.87,183,166,招商南油,水运,3
1.6,-1.39,18.03,18.6,190230.81557177613,2.0823637469586376,-1.87,225,186,南都电源,电气设备,3
0.87,-0.88,9.95,9.58,138776.97014598546,4.207834793187349,-1.88,203,208,华英农业,农业综合,3
0.34,-0.39,5.61,5.66,127890.60948905107,0.5095133819951339,-1.9,213,198,太钢不锈,特种钢,3
0.34,-0.30000000000000004,3.8,3.76,125580.18292682926,4.236914878048781,-1.92,193,217,*ST金洲,批发业,3
1.31,-1.31,15.63,15.14,177672.72141119218,8.01616107055961,-1.92,205,206,晓程科技,元器件,3
0.95,-1.15,14.14,13.73,249070.3199513382,0.8800340632603405,-1.93,219,192,同方股份,IT设备,3
0.41,-0.45,4.6,4.51,122269.0406326034,3.92855304136253,-1.94,202,209,华西能源,专用机械,3
0.54,-1.02,10.4,10.0,161781.81630170313,1.5839267639902674,-1.95,206,205,柳工,工程机械,3
1.07,-1.05,11.73,11.74,141433.83766423358,5.117637712895377,-1.98,210,201,浔兴股份,服饰,3
1.3,-1.36,18.4,18.31,249902.4527980535,2.5860326034063257,-2.01,214,197,西部黄金,黄金,3
0.5,-0.72,8.13,8.01,113323.95742092458,0.4423396593673966,-2.01,205,206,海油工程,石油开采,3
0.61,-0.67,6.74,6.78,134054.7446097561,3.581122682926829,-2.03,196,214,*ST康盛,机械基件,3
0.45,-0.5,5.2,5.09,155064.0731617647,2.1336424019607843,-2.05,197,211,洲际油气,石油开采,3
1.31,-1.25,15.99,16.11,196389.59513381997,1.0199408759124091,-2.08,201,210,厦门钨业,小金属,3
1.11,-1.21,12.6,12.19,174509.42384428225,2.734408759124088,-2.1,200,211,金固股份,汽车配件,3
0.36,-0.41,4.14,4.13,248955.6763990268,1.5166637469586377,-2.16,209,202,攀钢钒钛,小金属,3
0.62,-0.72,6.79,7.23,138064.301216545,3.6536097323600965,-2.2,202,209,郑州银行,银行,3
2.43,-2.75,30.7,30.93,133723.3988321168,7.3313214111922145,-2.24,214,197,鼎信通讯,通信设备,3
0.6000000000000001,-0.42,6.6,6.5600000000000005,192054.18369829684,1.6369238442822385,-2.26,199,212,韶钢松山,普钢,3
0.63,-0.7000000000000001,8.5,8.29,174849.11289537715,3.278623600973236,-2.31,204,207,蓝盾股份,软件服务,3
0.72,-0.71,8.51,8.11,143325.45669099755,1.6360880778588809,-2.34,208,203,宝泰隆,焦炭加工,3
0.96,-0.77,10.23,10.56,129808.40846715328,2.5219683698296835,-2.38,203,208,美盛文化,服饰,3
0.43,-0.67,8.8,8.72,139755.87980535274,0.6254909975669101,-2.39,201,210,潞安环能,煤炭开采,3
0.87,-1.0,10.25,10.21,135622.62530413625,10.118645742092458,-2.4,210,201,邦讯技术,通信设备,3
0.78,-0.85,10.05,9.8,148490.23868613134,2.1635048661800487,-2.48,219,192,中粮科技,农业综合,3
0.99,-1.14,13.43,13.39,144302.36301703163,1.219309489051095,-2.52,202,209,中鼎股份,橡胶,3
0.30000000000000004,-0.45,5.1,4.97,164528.48783454992,0.6372374695863746,-2.53,219,192,广汇能源,石油开采,3
0.98,-1.06,13.21,13.24,159455.9189781022,1.3750958637469586,-2.6,209,202,内蒙一机,运输设备,3
1.42,-1.59,16.1,16.37,162314.6875912409,1.4106897810218981,-2.68,202,209,西水股份,保险,3
3.1,-3.41,33.17,34.1,184868.3072262774,7.5280335766423345,-2.75,215,196,中通国脉,通信设备,3
1.71,-1.87,18.75,18.77,119826.94075,1.93326775,-2.82,207,193,东方创业,商贸代理,3
0.87,-0.95,12.2,11.9,167547.39508515815,1.7642610705596105,-2.83,206,205,通鼎互联,通信设备,3
1.77,-2.0,23.46,23.7,175588.23698296837,1.3444126520681263,-2.83,186,225,首旅酒店,酒店餐饮,3
1.7000000000000002,-1.78,20.2,20.0,170331.23552311436,1.8173644768856447,-2.84,207,204,老白干酒,白酒,3
0.43,-0.46,5.58,5.5600000000000005,199050.98661800488,3.2631484184914843,-2.9,199,212,*ST联络,软件服务,3
0.38,-0.52,5.97,5.98,109999.81386861314,0.33149464720194644,-2.92,200,211,广汇汽车,汽车服务,3
0.49,-0.62,6.57,6.51,141815.0194647202,1.8796272506082727,-2.93,218,193,鹏欣资源,铜,3
0.33,-0.62,7.5,7.55,142796.76812652068,0.22272019464720194,-2.94,210,201,华能国际,火力发电,3
0.98,-0.98,11.77,12.1,115905.5785925926,2.3484286419753087,-2.98,189,216,通化金马,化学制药,3
0.77,-0.72,9.0,8.83,149886.95287775062,4.525131784841076,-2.98,201,208,*ST华仪,电气设备,3
1.27,-1.11,13.9,13.92,178930.498783455,3.819647201946472,-3.02,209,202,东方网力,IT设备,3
1.74,-1.89,22.5,22.0,146235.7933333333,3.7776009876543215,-3.02,194,211,道氏技术,陶瓷,3
0.81,-0.77,8.8,8.88,169172.38759124087,1.3360715328467156,-3.08,190,221,三友化工,化工原料,3
1.19,-1.31,13.11,13.11,196592.34676341465,6.045924390243902,-3.11,201,209,*ST实达,IT设备,3
1.24,-1.32,17.8,16.9,135253.17518248176,0.6035771289537714,-3.12,203,208,吉祥航空,空运,3
0.54,-0.58,6.01,6.1,207217.7939593909,2.527115989847716,-3.17,194,200,首航高科,电气设备,3
0.68,-0.81,8.2,7.7,229901.36875062968,3.895390680100756,-3.2,179,218,露笑科技,电气设备,3
1.52,-1.84,18.28,18.63,250335.4793187348,9.864595620437957,-3.2,214,197,长城军工,专用机械,3
0.86,-0.94,9.54,9.66,233517.500486618,2.753149878345498,-3.27,198,213,瑞康医药,医药商业,3
0.71,-0.93,12.1,11.62,146942.51654501216,0.9424620437956204,-3.39,199,212,中泰化学,化工原料,3
1.25,-1.12,13.7,13.74,161989.82439024386,2.1327846341463417,-3.47,204,206,兴发集团,化工原料,3
1.54,-1.71,33.1,33.14,176907.40389294407,0.4580508515815085,-3.5,200,211,同仁堂,中成药,3
2.08,-2.8,30.3,30.69,214079.7063260341,2.3854968369829685,-3.54,185,226,视觉中国,互联网,3
1.16,-1.15,15.72,15.6,140895.56399026766,2.420982481751825,-3.64,203,208,合众思壮,通信设备,3
3.74,-4.11,44.5,41.14,117323.03128787881,13.113822474747474,-3.7,206,190,顶固集创,家居用品,3
0.8,-0.85,9.2,8.83,163619.38272506086,8.484593917274939,-3.72,207,204,中铝国际,建筑工程,3
1.41,-1.6,19.01,18.99,133518.71433090026,4.37566690997567,-3.75,219,192,冀东装备,机械基件,3
1.3,-1.55,18.0,17.46,184458.21777777773,0.6017528395061729,-3.82,208,197,恒逸石化,化纤,3
1.01,-0.9,11.1,11.06,149507.55815085158,2.6348041362530417,-3.83,206,205,山西焦化,焦炭加工,3
1.03,-1.1,14.01,14.08,145520.07866004962,1.0823166253101737,-3.85,213,190,新奥股份,综合类,3
1.43,-1.49,16.6,16.54,237205.1924574209,1.6297851581508518,-3.86,213,198,西部建设,水泥,3
0.8200000000000001,-0.85,9.04,9.04,153644.57296836982,3.6354990267639904,-3.93,193,218,天夏智慧,软件服务,3
1.32,-1.23,14.51,14.51,154199.700243309,2.7003586374695865,-4.04,202,209,北京文化,影视音像,3
0.42,-0.64,8.25,8.17,123486.50535279805,1.320980291970803,-4.11,201,210,金正大,农药化肥,3
1.02,-1.13,11.79,11.71,188697.16788321172,3.878370802919709,-4.13,204,207,北汽蓝谷,汽车整车,3
0.79,-0.87,8.87,8.7,163801.30118536585,2.6371173170731703,-4.24,182,228,*ST鹏起,综合类,3
1.22,-1.07,14.69,14.25,217738.53574209247,2.1390311435523115,-4.28,189,222,海联金汇,汽车整车,3
0.46,-0.56,5.2,5.29,121944.94648167538,1.5218557591623036,-4.29,183,199,*ST银亿,汽车配件,3
0.74,-0.81,8.5,8.15,172880.04968780486,3.160583902439024,-4.31,202,208,*ST飞马,仓储物流,3
2.04,-1.95,23.53,23.31,132045.37802439026,5.667432682926829,-4.36,197,213,科恒股份,元器件,3
0.89,-0.96,10.6,10.76,125284.709026764,2.2545272506082723,-4.38,188,223,华灿光电,半导体,3
0.88,-1.04,14.38,14.26,137031.93381995134,2.178767883211679,-4.45,187,224,汉鼎宇佑,软件服务,3
0.64,-0.97,8.69,8.69,203995.87604166672,4.167230729166668,-4.54,185,199,达华智能,元器件,3
0.93,-1.3,14.32,14.35,129795.91411192215,2.0695009732360097,-4.58,206,205,九芝堂,中成药,3
1.0,-1.27,17.44,17.24,151654.98248175182,1.6660659367396593,-4.59,208,203,中青旅,旅游服务,3
1.16,-1.44,13.11,14.4,153295.8163368984,5.051667914438503,-4.6,189,185,金冠股份,电气设备,3
2.56,-3.2,32.97,33.8,129566.84688311687,3.5843571428571432,-4.63,191,194,多喜爱,建筑工程,3
2.61,-2.8200000000000003,28.75,28.68,121554.01313868613,7.525301459854015,-4.67,213,198,彤程新材,化工原料,3
3.76,-4.1,45.54,43.36,117866.92642335767,9.207597810218976,-4.69,215,196,泰永长征,电气设备,3
1.23,-1.21,13.34,13.5,114804.15511221948,2.103699501246883,-4.73,202,199,吉翔股份,小金属,3
0.65,-0.64,7.15,7.15,177224.4943414634,4.812267804878049,-4.77,195,215,*ST当代,影视音像,3
2.37,-2.65,32.77,32.77,119477.32620437955,2.1849051094890517,-4.83,187,224,派思股份,专用机械,3
5.33,-5.95,68.1,69.9,147604.64162561574,4.161397536945812,-4.84,198,208,平治信息,互联网,3
1.38,-1.26,15.76,15.8,185009.14501216548,1.4365155717761555,-4.93,205,206,启迪环境,环境保护,3
1.31,-1.25,15.36,15.39,162284.11435523114,3.572156447688565,-4.99,189,222,台海核电,专用机械,3
1.05,-1.56,16.11,15.88,162056.9284289277,3.005548628428928,-5.01,198,203,神马股份,化纤,3
1.9,-2.13,23.0,22.8,200110.61143552317,7.100934549878347,-5.02,192,219,*ST环球,服饰,3
1.34,-1.26,17.0,16.68,110897.53926829268,0.8514178048780487,-5.05,211,199,中工国际,建筑工程,3
2.19,-2.4,24.03,24.85,110943.16408759123,8.754662773722629,-5.06,220,191,科创信息,软件服务,3
0.71,-0.89,8.76,8.91,233388.4769437653,6.794388508557455,-5.14,197,212,*ST金贵,小金属,3
0.62,-0.6900000000000001,7.24,7.35,170016.74270731705,2.401250487804878,-5.24,200,210,*ST江特,电气设备,3
2.62,-2.41,30.45,30.0,144318.9121654501,1.6620846715328468,-5.44,187,224,聚光科技,环境保护,3
1.55,-1.71,17.7,17.06,187141.31922141122,8.225610705596107,-5.5,209,202,绿色动力,环境保护,3
1.9,-1.98,21.2,20.9,166071.53457420928,4.666527493917275,-5.73,197,214,中昌数据,软件服务,3
1.51,-1.43,19.73,19.68,126999.53333333333,1.4745430656934306,-5.78,201,210,新北洋,IT设备,3
1.38,-1.61,17.35,17.9,162668.01194647205,9.37422700729927,-5.87,211,200,芯能科技,电气设备,3
0.61,-1.23,11.05,11.05,135815.5711369509,0.9982356589147288,-5.9,185,202,齐翔腾达,化工原料,3
1.15,-1.12,14.97,14.04,242431.62311435523,2.6405900243309,-6.02,190,221,跨境通,互联网,3
1.53,-1.47,16.74,16.81,218756.58787128713,2.747797524752475,-6.03,195,209,新安股份,化工原料,3
1.56,-1.59,18.33,18.58,120610.61897810217,1.6296873479318736,-6.17,202,209,丹邦科技,元器件,3
1.6800000000000002,-1.96,24.1,24.67,224243.77542579075,0.8517265206812653,-6.2,207,204,天士力,中成药,3
2.92,-3.38,34.02,35.03,127451.26430656931,2.035227493917275,-6.27,201,210,生意宝,互联网,3
2.43,-2.52,27.99,26.9,112349.11536585364,7.845919024390242,-6.4,201,209,文灿股份,汽车配件,3
2.77,-3.68,38.53,38.86,131789.20802919712,1.0960138686131389,-7.03,198,213,西藏珠峰,铅锌,3
1.24,-1.94,22.0,21.99,121444.23309002431,2.8476367396593667,-7.35,189,222,奥佳华,医疗保健,3
3.0,-2.81,34.8,32.96,122966.89464720196,4.6237564476885655,-7.55,198,213,迅游科技,互联网,3
1.35,-1.22,15.0,15.23,111163.84158150852,3.3164498783454985,-7.57,194,217,建新股份,化工原料,3
1.91,-2.16,21.52,21.75,176859.75036496352,4.124449391727493,-7.68,193,218,亚太药业,化学制药,3
0.91,-0.61,10.65,10.25,171956.36616161614,2.7939093434343447,-7.75,189,207,东旭蓝天,新型电力,3
1.15,-1.22,12.97,13.0,179053.14684634143,3.8532985365853674,-7.77,187,223,*ST北讯,通信设备,3
1.48,-1.65,19.42,19.04,115388.79270072991,2.3800318734793184,-8.14,197,214,科大智能,电气设备,3
3.64,-4.27,53.45,53.4,172501.100486618,5.195720437956203,-8.6,212,199,长飞光纤,通信设备,3
0.61,-1.0,9.04,9.04,202602.80253807112,5.002154060913705,-8.6,185,209,*ST金钰,服饰,3
1.15,-1.14,13.09,12.69,109798.38902439023,7.838524634146342,-8.67,185,225,暴风集团,互联网,3
1.75,-2.99,26.92,26.92,115615.5446511628,5.58527519379845,-8.74,193,194,御家汇,日用化工,3
1.54,-2.58,31.91,32.09,163298.0895377129,1.1489063260340633,-8.81,205,206,双鹭药业,生物制药,3
1.18,-1.81,16.27,16.52,111756.07550128533,3.0273542416452437,-8.88,197,192,经纬纺机,多元金融,3
2.75,-3.93,50.9,51.0,209763.03163017036,0.8694043795620437,-8.9,204,207,东阿阿胶,中成药,3
1.36,-1.56,15.96,16.02,154722.00437956204,2.899953527980535,-9.63,203,208,宜华健康,医疗保健,3
1.6800000000000002,-1.89,20.0,20.26,146936.99270072993,1.4350119221411193,-9.67,200,211,森源电气,电气设备,3
1.72,-3.23,31.0,31.61,163183.76654501216,8.182902189781021,-9.68,227,184,宏川智慧,仓储物流,3
4.22,-4.64,44.0,46.39,212472.44139650872,8.856961346633414,-9.84,192,209,德新交运,公路,3
3.21,-3.35,41.52,42.15,191010.2294403893,0.8099654501216546,-10.2,201,210,济川药业,中成药,3
1.14,-1.4,14.29,14.05,217042.65523114358,1.33198199513382,-10.66,189,222,三聚环保,环境保护,3
2.76,-3.03,35.86,35.9,125647.75182481752,1.5772961070559612,-10.79,198,213,广誉远,中成药,3
5.13,-5.96,57.0,56.46,153143.60486618005,9.698454257907539,-11.1,226,185,天奥电子,元器件,3
2.25,-2.21,27.26,27.31,232891.3498783455,3.0637355231143557,-11.65,197,214,贵州燃气,供气供热,3
2.45,-2.22,26.68,26.94,134761.25790754255,2.14409099756691,-13.16,180,231,沧州大化,农药化肥,3
2.42,-3.37,32.19,33.72,109856.85381995133,12.124513138686133,-13.5,211,200,雅运股份,染料涂料,3
2.07,-2.62,25.0,23.62,115641.61094890512,5.761924574209245,-13.66,198,213,中曼石油,石油开采,3
4.3,-5.25,53.9,54.7,167718.52325183374,3.1566075794621034,-28.54,181,228,派生科技,汽车配件,3
56.6,-68.0,1425.0,1425.0,3790939.0316301705,0.3218184914841849,748.62,213,198,贵州茅台,白酒,4
10.39,-12.62,162.65,162.61,3070912.3503649635,0.7778209245742094,96.77,216,195,五粮液,白酒,4
7.02,-4.85,35.05,36.3,2906287.5,29.9865375,26.33,26,14,沪硅产业-U,半导体,4
5.0,-5.08,56.7,55.11,3531127.8223844282,3.202375912408759,22.9,210,201,中兴通讯,通信设备,4
5.98,-5.78,92.3,92.34,4883340.632603406,0.5863676399026764,11.5,207,204,中国平安,保险,4
1.69,-2.03,21.84,22.22,3331066.489051095,4.155591484184915,11.24,216,195,东方财富,证券,4
2.33,-2.68,26.38,26.76,3327289.7025,1.5030897499999998,6.97,198,202,中信证券,证券,4
0.4,-0.47,5.68,5.83,3096759.0413625306,2.27285498783455,1.47,207,204,京东方A,元器件,4
56.56,-68.92,692.43,689.25,822232.9439183674,8.478152244897958,542.55,139,106,卓胜微,元器件,5
42.6,-49.8,682.21,680.39,804492.5062189054,1.280804228855721,485.13,218,184,长春高新,生物制药,5
21.47,-11.48,287.99,286.83,857207.4524509804,2.6067698529411767,238.23,226,182,迈瑞医疗,医疗保健,5
26.67,5.29,278.0,286.99,567975.48,13.827500000000002,226.37,15,0,三人行,互联网,5
80.49,-25.8,289.0,288.86,519561.5,4.058984507042253,216.44,78,64,金山办公,软件服务,5
